353	[166, 3, 0, 134]	[15, 4, 5, 8]	9
356	[0, 181, 242, 77]	[7, 5, 10, 15]	10
359	[33, 78, 118, 0]	[6, 6, 10, 0]	1
380	[130, 107, 14, 0]	[14, 10, 15, 3]	5
389	[0, 94, 62, 131]	[12, 8, 3, 8]	12
399	[167, 48, 0, 9]	[14, 6, 9, 14]	6
404	[0, 47, 15, 10]	[15, 7, 3, 2]	7
405	[128, 0, 163, 127]	[5, 8, 2, 6]	0
410	[22, 7, 0, 68]	[4, 3, 9, 2]	9
411	[32, 143, 0, 234]	[5, 7, 13, 0]	6
412	[28, 224, 80, 0]	[15, 7, 11, 6]	0
418	[38, 0, 200, 114]	[4, 14, 2, 7]	1
420	[65, 245, 0, 3]	[2, 13, 12, 9]	1
440	[5, 0, 152, 121]	[11, 7, 9, 3]	7
441	[0, 87, 197, 84]	[3, 9, 6, 4]	7
457	[0, 248, 51, 62]	[1, 10, 1, 6]	7
463	[99, 0, 248, 162]	[14, 3, 8, 0]	10
466	[0, 129, 176, 105]	[0, 1, 15, 3]	1
467	[104, 109, 147, 0]	[3, 13, 6, 7]	3
482	[0, 234, 249, 196]	[11, 1, 6, 14]	11
483	[146, 107, 178, 0]	[6, 1, 15, 15]	8
492	[0, 213, 192, 74]	[15, 12, 2, 9]	8
495	[226, 0, 31, 222]	[10, 2, 10, 7]	4
499	[0, 174, 184, 149]	[14, 5, 13, 12]	7
504	[78, 41, 46, 0]	[10, 13, 10, 7]	12
517	[60, 77, 0, 200]	[4, 13, 0, 14]	10
521	[0, 55, 108, 75]	[7, 7, 12, 5]	7
522	[89, 0, 162, 40]	[14, 10, 6, 8]	2
526	[58, 2, 85, 0]	[5, 10, 6, 2]	3
527	[117, 205, 2, 0]	[11, 5, 11, 15]	8
540	[0, 101, 191, 114]	[6, 10, 15, 14]	1
541	[34, 143, 0, 80]	[13, 10, 14, 10]	3
550	[0, 12, 135, 27]	[7, 0, 14, 14]	15
562	[205, 175, 151, 0]	[3, 12, 13, 2]	8
565	[228, 153, 200, 0]	[3, 3, 10, 9]	14
582	[29, 0, 209, 250]	[9, 11, 9, 4]	13
586	[171, 141, 64, 0]	[15, 0, 11, 15]	10
587	[226, 0, 178, 11]	[5, 6, 4, 14]	7
590	[20, 154, 137, 0]	[7, 4, 6, 3]	8
592	[0, 231, 187, 140]	[11, 7, 7, 0]	13
599	[11, 230, 0, 151]	[13, 6, 5, 5]	8
608	[0, 21, 43, 219]	[6, 2, 7, 1]	4
615	[207, 84, 0, 179]	[13, 8, 11, 9]	10
624	[147, 0, 181, 185]	[11, 1, 10, 3]	2
625	[116, 97, 98, 0]	[2, 12, 4, 9]	4
627	[0, 55, 45, 120]	[15, 7, 3, 11]	12
629	[0, 182, 9, 85]	[5, 2, 14, 2]	12
634	[180, 15, 0, 106]	[11, 4, 12, 1]	8
635	[112, 205, 0, 219]	[10, 15, 6, 6]	7
643	[108, 211, 0, 3]	[8, 15, 1, 14]	1
645	[188, 120, 0, 71]	[0, 13, 7, 8]	7
646	[4, 124, 0, 135]	[7, 3, 10, 3]	1
647	[0, 45, 129, 95]	[0, 11, 1, 8]	8
651	[228, 124, 0, 112]	[0, 13, 13, 13]	4
654	[0, 165, 80, 65]	[9, 15, 6, 2]	2
668	[14, 58, 204, 0]	[15, 9, 13, 3]	13
670	[69, 22, 0, 149]	[4, 0, 0, 10]	7
672	[102, 235, 66, 0]	[15, 4, 6, 7]	8
673	[63, 228, 0, 105]	[3, 10, 10, 14]	11
676	[13, 81, 0, 32]	[5, 5, 2, 10]	13
680	[0, 88, 86, 29]	[14, 10, 9, 13]	14
681	[154, 66, 0, 118]	[12, 9, 14, 1]	3
682	[0, 10, 45, 132]	[12, 10, 8, 5]	0
685	[179, 32, 121, 0]	[9, 0, 14, 6]	12
688	[0, 73, 248, 173]	[4, 13, 6, 0]	9
692	[62, 0, 174, 231]	[2, 4, 10, 4]	15
701	[86, 98, 65, 0]	[9, 15, 13, 14]	3
704	[185, 153, 141, 0]	[8, 6, 4, 0]	13
709	[18, 148, 171, 0]	[5, 12, 10, 8]	3
710	[7, 54, 219, 0]	[15, 11, 12, 4]	3
719	[167, 246, 0, 33]	[11, 5, 4, 9]	11
720	[185, 0, 159, 77]	[15, 0, 12, 14]	14
736	[0, 252, 203, 17]	[13, 0, 7, 3]	1
753	[0, 103, 212, 243]	[7, 13, 2, 4]	4
755	[46, 0, 168, 133]	[6, 3, 7, 10]	1
769	[54, 0, 204, 28]	[2, 10, 3, 7]	7
771	[67, 192, 0, 76]	[8, 14, 3, 3]	9
773	[4, 144, 153, 0]	[2, 9, 7, 8]	12
782	[0, 239, 188, 236]	[8, 6, 0, 12]	7
786	[15, 0, 73, 11]	[2, 9, 9, 5]	5
790	[125, 178, 0, 46]	[3, 4, 10, 14]	2
793	[0, 81, 57, 21]	[4, 15, 11, 1]	13
794	[224, 17, 0, 107]	[13, 0, 0, 4]	3
807	[3, 0, 183, 247]	[4, 8, 7, 15]	14
808	[241, 75, 0, 200]	[8, 12, 11, 3]	1
810	[0, 250, 41, 80]	[3, 6, 0, 5]	14
827	[46, 105, 124, 0]	[14, 9, 6, 9]	12
831	[103, 192, 0, 109]	[3, 3, 0, 10]	14
833	[0, 144, 221, 11]	[14, 2, 6, 2]	2
837	[252, 190, 192, 0]	[0, 0, 15, 14]	13
843	[96, 0, 126, 219]	[8, 6, 11, 9]	6
846	[180, 46, 166, 0]	[14, 7, 8, 3]	8
847	[133, 169, 0, 85]	[3, 7, 10, 11]	1
854	[126, 83, 0, 57]	[5, 7, 3, 7]	8
855	[207, 0, 201, 179]	[0, 4, 1, 12]	12
861	[0, 2, 246, 48]	[1, 9, 15, 2]	1
862	[0, 76, 251, 104]	[12, 14, 13, 14]	13
887	[70, 67, 16, 0]	[13, 5, 15, 9]	6
936	[180, 144, 96, 0]	[6, 11, 11, 6]	14
939	[0, 161, 26, 167]	[6, 12, 15, 7]	14
943	[0, 160, 93, 220]	[15, 10, 1, 14]	7
949	[241, 0, 14, 153]	[7, 9, 11, 8]	13
960	[92, 145, 17, 0]	[9, 4, 4, 2]	2
968	[188, 236, 222, 0]	[0, 8, 15, 4]	9
973	[142, 105, 0, 173]	[4, 13, 9, 5]	9
975	[122, 213, 206, 0]	[11, 2, 4, 12]	12
990	[0, 211, 24, 173]	[10, 4, 11, 14]	1
992	[169, 99, 0, 5]	[7, 14, 4, 1]	15
996	[0, 217, 77, 104]	[10, 12, 4, 10]	11
999	[27, 0, 155, 242]	[3, 2, 3, 13]	6
1005	[123, 217, 0, 138]	[2, 13, 0, 3]	2
1006	[42, 0, 110, 89]	[1, 4, 12, 7]	7
1011	[2, 21, 0, 204]	[4, 0, 10, 9]	15
1014	[5, 134, 150, 0]	[2, 15, 2, 13]	12
1019	[122, 234, 0, 81]	[15, 10, 13, 10]	15
1025	[0, 249, 60, 129]	[14, 5, 1, 15]	1
1028	[0, 57, 89, 44]	[6, 6, 15, 8]	7
1029	[123, 174, 0, 192]	[14, 4, 10, 5]	10
1033	[62, 238, 201, 0]	[15, 12, 5, 10]	10
1039	[231, 20, 0, 177]	[1, 5, 10, 3]	4
1044	[239, 244, 0, 36]	[10, 15, 13, 9]	8
1045	[131, 112, 240, 0]	[6, 0, 6, 2]	1
1046	[243, 0, 82, 1]	[10, 11, 3, 9]	7
1054	[172, 88, 125, 0]	[12, 11, 12, 3]	5
1055	[0, 93, 18, 34]	[5, 0, 5, 2]	4
1058	[0, 159, 88, 113]	[12, 9, 4, 11]	9
1059	[0, 25, 27, 34]	[2, 1, 9, 15]	14
1063	[229, 126, 0, 222]	[10, 1, 4, 15]	15
1069	[72, 180, 0, 165]	[1, 9, 7, 9]	4
1072	[0, 191, 210, 31]	[15, 14, 15, 13]	9
1076	[102, 161, 63, 0]	[12, 4, 3, 2]	4
1082	[102, 51, 0, 168]	[14, 0, 5, 2]	15
1097	[148, 0, 245, 126]	[5, 15, 0, 13]	15
1098	[165, 39, 101, 0]	[10, 1, 15, 15]	10
1099	[56, 4, 169, 0]	[15, 7, 13, 7]	2
1102	[57, 230, 0, 254]	[10, 11, 12, 0]	9
1103	[5, 172, 198, 0]	[3, 15, 14, 7]	4
1113	[176, 0, 75, 107]	[11, 15, 12, 13]	14
1124	[156, 101, 0, 239]	[10, 1, 1, 11]	7
1145	[122, 179, 4, 0]	[1, 6, 2, 7]	7
1154	[0, 6, 181, 61]	[0, 11, 5, 11]	10
1155	[217, 11, 0, 149]	[2, 10, 5, 7]	2
1159	[31, 209, 153, 0]	[8, 14, 8, 8]	13
1164	[225, 0, 254, 158]	[8, 2, 5, 14]	2
1168	[199, 0, 131, 20]	[6, 14, 11, 7]	5
1172	[0, 167, 182, 188]	[7, 10, 3, 12]	11
1174	[217, 249, 198, 0]	[12, 14, 9, 13]	13
1181	[3, 0, 85, 150]	[14, 7, 12, 9]	13
1182	[213, 0, 231, 200]	[13, 3, 11, 10]	15
1189	[196, 226, 154, 0]	[1, 13, 12, 8]	6
1192	[26, 196, 0, 147]	[7, 13, 10, 5]	9
1211	[0, 178, 246, 82]	[3, 6, 2, 6]	2
1213	[174, 0, 180, 186]	[11, 11, 7, 7]	10
1223	[210, 245, 74, 0]	[11, 9, 1, 11]	6
1227	[0, 119, 149, 211]	[4, 9, 3, 15]	4
1235	[21, 229, 0, 254]	[12, 6, 2, 2]	6
1240	[176, 203, 0, 52]	[14, 10, 10, 2]	14
1251	[44, 207, 0, 174]	[6, 2, 2, 2]	0
1260	[0, 241, 55, 12]	[6, 14, 12, 6]	9
1266	[11, 13, 0, 152]	[3, 3, 10, 11]	9
1269	[0, 143, 42, 147]	[4, 14, 2, 11]	4
1276	[0, 5, 140, 176]	[5, 6, 4, 13]	7
1277	[237, 191, 0, 101]	[6, 13, 3, 3]	12
1278	[124, 0, 179, 70]	[11, 2, 5, 13]	3
1279	[72, 0, 212, 138]	[12, 13, 12, 5]	7
1281	[103, 0, 40, 167]	[7, 15, 10, 5]	12
1293	[124, 220, 0, 186]	[13, 4, 5, 14]	12
1299	[57, 0, 102, 129]	[9, 2, 4, 15]	14
1303	[0, 12, 216, 158]	[6, 10, 12, 15]	12
1308	[51, 0, 245, 191]	[13, 7, 7, 14]	15
1309	[33, 126, 64, 0]	[9, 2, 15, 10]	7
1314	[123, 49, 173, 0]	[4, 2, 4, 0]	14
1326	[235, 211, 0, 139]	[11, 10, 5, 5]	12
1341	[0, 24, 94, 27]	[5, 10, 2, 12]	6
1345	[59, 0, 90, 67]	[13, 12, 14, 12]	2
1346	[182, 243, 0, 45]	[6, 13, 12, 1]	6
1347	[178, 0, 228, 179]	[9, 14, 8, 10]	14
1353	[190, 0, 31, 208]	[7, 14, 7, 11]	7
1366	[0, 202, 50, 187]	[15, 7, 1, 6]	6
1371	[0, 210, 204, 59]	[6, 7, 7, 14]	1
1372	[44, 186, 88, 0]	[2, 14, 4, 6]	9
1373	[0, 220, 76, 122]	[12, 6, 0, 14]	4
1375	[252, 149, 52, 0]	[1, 7, 13, 2]	6
1376	[86, 73, 217, 0]	[10, 3, 4, 8]	2
1381	[8, 195, 0, 135]	[15, 2, 11, 7]	5
1388	[0, 237, 142, 243]	[14, 1, 12, 3]	6
1391	[157, 37, 0, 53]	[10, 2, 0, 10]	15
1392	[0, 183, 182, 115]	[13, 9, 0, 12]	3
1397	[217, 0, 93, 238]	[4, 12, 11, 15]	1
1402	[55, 224, 218, 0]	[4, 4, 5, 13]	7
1407	[0, 128, 228, 165]	[2, 14, 4, 15]	4
1408	[186, 31, 0, 124]	[8, 11, 14, 15]	11
1409	[0, 164, 3, 223]	[15, 8, 9, 8]	11
1415	[141, 0, 238, 199]	[14, 7, 7, 4]	2
1416	[20, 145, 0, 139]	[11, 9, 3, 12]	15
1418	[142, 0, 146, 181]	[11, 8, 8, 1]	0
1443	[158, 133, 0, 250]	[13, 2, 7, 1]	1
1448	[103, 0, 69, 8]	[3, 12, 4, 13]	5
1458	[14, 82, 242, 0]	[13, 15, 8, 13]	14
1464	[63, 167, 85, 0]	[4, 3, 7, 15]	1
1465	[133, 0, 198, 107]	[11, 10, 4, 9]	3
1466	[91, 250, 0, 43]	[3, 10, 1, 15]	3
1471	[249, 132, 0, 145]	[11, 2, 10, 10]	7
1473	[165, 120, 198, 0]	[7, 6, 11, 11]	10
1483	[0, 175, 234, 63]	[5, 13, 12, 15]	10
1492	[254, 0, 214, 47]	[9, 11, 8, 12]	13
1497	[0, 219, 202, 138]	[4, 8, 2, 5]	12
1499	[58, 197, 0, 169]	[14, 15, 10, 6]	0
1500	[0, 248, 174, 64]	[11, 2, 5, 8]	8
1507	[62, 189, 0, 185]	[6, 10, 7, 1]	15
1508	[0, 167, 84, 220]	[3, 4, 2, 11]	7
1513	[122, 0, 160, 158]	[14, 4, 7, 6]	12
1528	[83, 0, 167, 84]	[14, 2, 4, 9]	3
1531	[158, 134, 81, 0]	[7, 12, 5, 12]	1
1537	[0, 26, 229, 60]	[5, 5, 4, 11]	15
1538	[250, 0, 222, 73]	[12, 7, 3, 13]	4
1539	[216, 183, 0, 207]	[2, 2, 14, 15]	9
1543	[206, 117, 28, 0]	[15, 9, 14, 3]	8
1544	[216, 133, 0, 27]	[2, 10, 12, 2]	15
1558	[66, 224, 236, 0]	[11, 11, 12, 5]	2
1560	[132, 205, 107, 0]	[7, 4, 5, 3]	12
1565	[206, 63, 190, 0]	[3, 0, 9, 4]	6
1566	[91, 56, 105, 0]	[0, 8, 3, 6]	2
1569	[0, 71, 67, 133]	[0, 12, 10, 4]	7
1576	[128, 0, 193, 85]	[8, 3, 8, 5]	3
1578	[111, 0, 17, 98]	[9, 3, 9, 12]	15
1589	[116, 153, 0, 241]	[9, 3, 8, 2]	13
1597	[218, 215, 0, 72]	[5, 4, 8, 3]	15
1611	[0, 105, 89, 246]	[15, 0, 10, 15]	12
1616	[243, 48, 158, 0]	[4, 5, 3, 15]	6
1621	[0, 154, 86, 53]	[9, 6, 12, 14]	9
1626	[0, 106, 176, 190]	[5, 2, 15, 0]	5
1634	[68, 186, 244, 0]	[13, 5, 0, 15]	10
1636	[204, 0, 61, 73]	[7, 4, 10, 13]	2
1639	[139, 39, 0, 5]	[4, 12, 7, 4]	8
1642	[92, 254, 64, 0]	[3, 4, 13, 2]	5
1650	[203, 158, 0, 169]	[1, 13, 6, 12]	6
1653	[227, 229, 108, 0]	[6, 2, 2, 1]	11
1662	[0, 248, 18, 78]	[5, 3, 11, 15]	3
1666	[198, 0, 248, 63]	[9, 14, 4, 5]	15
1669	[0, 191, 224, 12]	[9, 15, 4, 9]	3
1670	[25, 150, 101, 0]	[5, 3, 15, 8]	2
1673	[0, 228, 239, 249]	[3, 14, 4, 7]	10
1674	[38, 188, 209, 0]	[3, 9, 6, 10]	7
1679	[0, 246, 105, 168]	[5, 5, 2, 6]	11
1682	[105, 0, 178, 204]	[3, 6, 10, 4]	2
1689	[245, 59, 66, 0]	[15, 0, 2, 5]	13
1690	[161, 0, 239, 231]	[11, 10, 4, 5]	9
1691	[79, 196, 252, 0]	[6, 6, 12, 9]	7
1695	[115, 0, 112, 5]	[6, 1, 7, 2]	15
1713	[0, 231, 125, 3]	[12, 5, 6, 8]	3
1719	[0, 146, 174, 8]	[11, 6, 1, 1]	4
1725	[0, 248, 10, 1]	[0, 10, 14, 2]	8
1727	[231, 6, 104, 0]	[15, 12, 6, 4]	8
1734	[204, 0, 116, 40]	[5, 10, 9, 10]	12
1741	[11, 200, 0, 183]	[0, 10, 1, 8]	3
1745	[0, 193, 123, 237]	[10, 4, 3, 8]	5
1750	[82, 0, 243, 145]	[9, 13, 7, 4]	12
1753	[0, 63, 178, 1]	[9, 4, 4, 6]	3
1759	[6, 20, 0, 66]	[10, 7, 6, 11]	5
1760	[0, 152, 234, 73]	[0, 10, 8, 2]	12
1771	[0, 94, 111, 143]	[1, 3, 9, 11]	4
1775	[132, 0, 38, 43]	[10, 13, 14, 4]	1
1777	[25, 52, 0, 168]	[3, 1, 12, 15]	15
1782	[188, 62, 96, 0]	[8, 2, 13, 1]	12
1783	[63, 35, 19, 0]	[14, 5, 5, 6]	5
1789	[0, 147, 209, 18]	[14, 7, 7, 13]	1
1792	[97, 0, 102, 176]	[9, 7, 15, 15]	14
1798	[205, 0, 151, 208]	[13, 9, 7, 1]	1
1799	[66, 0, 191, 40]	[15, 6, 4, 7]	7
1804	[0, 128, 1, 167]	[5, 14, 2, 2]	0
1806	[24, 0, 71, 29]	[14, 2, 3, 7]	4
1809	[0, 153, 185, 105]	[6, 13, 13, 9]	14
1814	[13, 101, 0, 77]	[0, 13, 9, 10]	6
1816	[121, 242, 0, 178]	[7, 13, 10, 6]	12
1821	[0, 128, 71, 175]	[14, 7, 5, 14]	14
1826	[163, 0, 188, 130]	[3, 12, 5, 1]	7
1834	[148, 12, 20, 0]	[13, 5, 14, 13]	3
1840	[171, 39, 0, 225]	[12, 5, 5, 6]	5
1841	[0, 178, 206, 148]	[12, 2, 1, 4]	6
1858	[35, 0, 146, 58]	[7, 12, 4, 12]	12
1867	[0, 114, 224, 89]	[14, 5, 5, 14]	7
1868	[106, 24, 219, 0]	[14, 11, 13, 3]	1
1870	[144, 49, 0, 84]	[10, 7, 2, 12]	9
1873	[136, 117, 51, 0]	[5, 0, 6, 2]	9
1877	[133, 0, 23, 59]	[6, 4, 9, 10]	15
1885	[103, 197, 50, 0]	[9, 13, 13, 10]	3
1887	[197, 0, 33, 231]	[1, 1, 5, 0]	9
1889	[182, 0, 175, 190]	[13, 7, 5, 12]	4
1896	[184, 0, 156, 128]	[1, 5, 8, 13]	1
1898	[142, 0, 109, 141]	[7, 12, 15, 14]	11
1899	[33, 97, 0, 229]	[15, 6, 10, 14]	11
1901	[251, 239, 178, 0]	[10, 13, 5, 2]	7
1918	[47, 13, 0, 197]	[11, 1, 8, 11]	12
1920	[0, 225, 33, 54]	[2, 10, 7, 10]	14
1922	[0, 22, 24, 149]	[8, 0, 7, 15]	1
1923	[0, 21, 18, 180]	[12, 0, 13, 11]	0
1928	[121, 0, 113, 144]	[9, 13, 0, 1]	13
1937	[137, 10, 132, 0]	[3, 13, 10, 3]	6
1943	[0, 97, 48, 211]	[2, 10, 10, 6]	13
1949	[81, 0, 147, 184]	[6, 7, 15, 8]	2
1951	[0, 4, 40, 113]	[10, 1, 4, 1]	11
1957	[32, 0, 161, 184]	[8, 12, 2, 13]	14
1959	[185, 0, 83, 224]	[15, 1, 14, 3]	10
1963	[32, 11, 0, 177]	[0, 2, 12, 4]	2
1965	[230, 205, 0, 71]	[9, 9, 13, 9]	5
1971	[139, 210, 0, 100]	[13, 3, 11, 3]	7
1979	[211, 201, 0, 220]	[11, 11, 6, 15]	5
1982	[0, 107, 236, 96]	[15, 8, 10, 14]	5
1983	[0, 147, 183, 118]	[9, 14, 8, 6]	13
1993	[0, 13, 147, 55]	[5, 14, 15, 11]	14
1998	[230, 229, 119, 0]	[3, 9, 1, 7]	7
1999	[219, 0, 62, 221]	[7, 5, 2, 12]	12
2003	[0, 49, 73, 185]	[10, 1, 10, 6]	6
2009	[0, 58, 241, 9]	[1, 4, 10, 7]	4
2012	[216, 39, 0, 117]	[1, 7, 12, 0]	13
2020	[73, 99, 67, 0]	[1, 7, 10, 15]	4
2021	[0, 95, 164, 108]	[2, 7, 6, 11]	10
2023	[60, 0, 224, 144]	[2, 3, 7, 15]	12
2032	[0, 49, 65, 100]	[7, 8, 7, 8]	9
2035	[184, 243, 0, 91]	[12, 13, 2, 10]	4
2037	[62, 27, 0, 96]	[10, 8, 1, 8]	7
2039	[0, 98, 111, 71]	[7, 7, 2, 10]	1
2041	[59, 0, 111, 103]	[15, 9, 14, 5]	14
2043	[165, 168, 0, 35]	[3, 8, 6, 12]	11
2061	[235, 0, 33, 237]	[10, 4, 10, 1]	4
2068	[191, 86, 106, 0]	[14, 12, 1, 13]	8
2072	[126, 0, 255, 188]	[2, 4, 8, 10]	3
2074	[210, 0, 72, 111]	[4, 8, 7, 7]	4
2078	[0, 164, 158, 115]	[13, 1, 6, 10]	14
2095	[209, 0, 227, 22]	[1, 1, 13, 2]	3
2098	[201, 226, 221, 0]	[1, 11, 12, 9]	2
2099	[157, 58, 243, 0]	[6, 2, 15, 9]	3
2125	[0, 114, 9, 207]	[3, 15, 14, 0]	4
2127	[0, 84, 183, 170]	[8, 6, 13, 7]	0
2138	[92, 34, 19, 0]	[11, 10, 8, 8]	0
2141	[0, 178, 202, 101]	[13, 3, 9, 13]	11
2142	[208, 73, 67, 0]	[15, 4, 3, 7]	12
2146	[51, 0, 157, 79]	[9, 6, 14, 6]	5
2148	[169, 90, 71, 0]	[15, 10, 7, 8]	5
2153	[96, 141, 0, 56]	[8, 15, 6, 15]	10
2154	[0, 225, 49, 173]	[8, 3, 8, 2]	14
2160	[85, 0, 238, 165]	[5, 0, 4, 4]	3
2172	[146, 0, 27, 2]	[14, 6, 1, 9]	1
2177	[222, 182, 0, 166]	[11, 10, 6, 15]	1
2180	[127, 0, 19, 185]	[13, 1, 4, 1]	12
2183	[0, 7, 240, 185]	[1, 5, 15, 14]	11
2189	[99, 0, 107, 137]	[13, 11, 9, 6]	4
2196	[87, 196, 0, 2]	[15, 12, 5, 5]	2
2199	[9, 136, 195, 0]	[12, 8, 0, 15]	10
2202	[141, 91, 0, 182]	[11, 9, 7, 9]	11
2207	[250, 131, 66, 0]	[12, 5, 10, 7]	6
2212	[10, 66, 0, 183]	[15, 0, 1, 2]	12
2219	[47, 63, 145, 0]	[6, 7, 14, 15]	10
2225	[202, 104, 0, 70]	[11, 7, 12, 2]	3
2235	[242, 0, 201, 73]	[14, 7, 1, 1]	15
2246	[0, 119, 176, 149]	[7, 14, 15, 13]	11
2250	[0, 189, 231, 14]	[5, 6, 2, 4]	9
2251	[140, 147, 0, 239]	[7, 3, 5, 2]	7
2255	[147, 87, 196, 0]	[6, 4, 1, 12]	14
2259	[71, 153, 0, 198]	[3, 4, 14, 3]	5
2265	[65, 164, 0, 185]	[11, 7, 3, 11]	7
2281	[65, 0, 148, 105]	[5, 9, 5, 1]	5
2282	[0, 72, 128, 97]	[0, 7, 15, 9]	10
2290	[241, 232, 0, 61]	[3, 14, 0, 6]	15
2298	[91, 0, 5, 248]	[0, 13, 5, 11]	1
2300	[92, 218, 0, 85]	[11, 4, 14, 2]	10
2318	[210, 0, 241, 74]	[4, 5, 3, 2]	0
2329	[2, 0, 146, 173]	[2, 1, 14, 2]	2
2335	[66, 249, 240, 0]	[9, 12, 15, 14]	8
2338	[0, 101, 236, 184]	[1, 0, 5, 11]	1
2342	[99, 131, 0, 222]	[3, 15, 6, 6]	13
2346	[166, 207, 0, 230]	[1, 3, 9, 11]	3
2350	[136, 0, 78, 47]	[0, 0, 12, 10]	13
2352	[37, 52, 0, 49]	[2, 12, 2, 11]	9
2357	[0, 210, 218, 41]	[10, 10, 8, 8]	11
2361	[190, 0, 148, 55]	[12, 5, 4, 5]	10
2362	[161, 65, 0, 90]	[5, 3, 12, 3]	12
2379	[67, 97, 0, 20]	[6, 2, 2, 10]	8
2381	[9, 0, 172, 74]	[2, 9, 8, 15]	4
2383	[0, 97, 170, 99]	[1, 8, 14, 6]	11
2386	[200, 162, 0, 119]	[1, 1, 5, 15]	7
2392	[169, 0, 9, 196]	[15, 5, 3, 14]	11
2409	[0, 27, 130, 45]	[6, 12, 0, 6]	7
2413	[200, 0, 227, 50]	[1, 0, 5, 5]	15
